code_module,code_presentation,gender,region,highest_education,imd_band,age_band,disability,total_dataplus_clicks,total_dualpane_clicks,total_external_quiz_clicks,total_folder_clicks,total_forum_clicks,total_glossary_clicks,total_homepage_clicks,total_hrml_clicks,total_collaborate_clicks,total_content_clicks,total_elluminate_clicks,total_wiki_clicks,total_page_clicks,total_questionnaire_clicks,total_quiz_clicks,total_repeated_clicks,total_resource_clicks,total_shared_clicks,total_subpage_clicks,total_url_clicks,total_activities,total_clicks,label
6,2,0,1,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,7,7,Fail
6,2,0,0,2,7,1,0,1,13,0,0,2,1,0,288,1,233,0,0,307,1,0,0,0,153,1,13,101,1014,Pass
6,2,0,3,1,1,1,0,0,28,0,0,2,0,0,25,7,136,0,0,376,0,0,0,0,134,1,23,63,732,Pass
6,2,0,11,2,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,7,7,Fail
6,2,0,8,2,4,0,0,1,4,0,1,1,0,0,0,0,11,1,0,27,1,0,0,0,0,1,2,14,50,Fail
6,2,0,7,2,6,0,0,1,3,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,1,5,10,16,Fail
6,2,0,7,2,3,0,0,1,11,0,1,1,0,0,23,0,31,0,0,60,0,0,0,0,31,1,12,27,172,Withdrawn
6,2,1,0,0,9,0,0,0,6,0,2,0,1,0,37,0,39,0,0,147,0,0,1,0,83,2,5,38,323,Pass
6,2,0,11,0,2,0,0,0,21,0,1,1,0,0,50,11,139,0,0,488,0,0,0,1,131,2,23,76,868,Pass
6,2,1,5,2,0,0,0,1,11,0,2,0,0,1,0,0,31,1,0,31,0,0,0,0,45,1,12,34,136,Withdrawn
6,2,0,1,2,1,0,0,1,2,0,1,1,0,1,15,0,46,0,0,134,0,0,0,0,49,1,5,34,256,Fail
6,2,0,11,2,1,0,0,1,1,0,1,1,0,0,15,0,108,0,0,210,0,0,0,1,105,1,8,45,452,Pass
6,2,1,1,2,8,1,0,1,19,0,1,1,0,1,74,0,124,0,0,551,0,1,0,0,106,1,9,89,889,Pass
6,2,0,0,2,4,0,0,1,7,0,1,1,1,0,17,2,52,1,0,392,0,0,0,0,71,1,5,49,552,Pass
6,2,0,4,2,4,0,0,1,4,0,1,1,0,0,6,1,49,1,0,146,0,0,0,0,95,1,7,53,313,Pass
6,2,0,8,2,4,0,1,1,0,0,1,1,0,0,7,0,47,1,0,67,1,0,0,0,92,0,75,29,293,Fail
6,2,0,12,2,8,1,0,1,54,0,0,2,0,0,81,1,211,0,0,344,0,1,0,0,94,1,88,107,878,Distinction
6,2,0,3,2,2,0,0,1,83,0,1,1,0,0,372,5,166,0,0,205,0,0,0,0,52,1,11,94,898,Withdrawn
6,2,0,7,2,5,0,1,1,10,0,1,1,0,0,0,1,77,0,1,181,0,0,0,0,87,0,5,64,365,Pass
6,2,0,3,2,1,0,0,1,32,0,1,1,0,0,78,9,185,0,0,351,0,0,0,0,166,1,34,86,859,Pass
6,2,0,11,0,8,1,0,0,13,0,0,2,0,0,51,0,170,0,0,434,0,1,0,1,177,2,12,82,863,Pass
6,2,0,5,0,1,0,0,0,39,0,1,1,0,0,111,7,196,1,0,485,0,0,0,0,118,2,25,100,986,Pass
6,2,0,5,2,5,0,0,1,12,0,1,1,0,0,14,0,159,1,1,193,0,0,0,0,111,1,42,51,537,Pass
6,2,0,0,2,2,1,0,1,22,0,0,2,1,0,25,2,99,0,0,313,0,0,0,0,116,1,15,81,597,Pass
6,2,0,1,2,5,1,0,1,13,0,0,2,0,1,23,1,85,0,1,239,0,0,0,0,124,1,6,70,497,Pass
6,2,0,3,2,5,0,0,1,5,0,1,1,0,0,4,2,49,0,1,81,0,0,0,0,109,1,6,32,261,Pass
6,2,1,1,2,7,0,0,1,35,0,2,0,0,1,353,15,129,0,0,67,1,0,0,0,113,1,20,64,738,Fail
6,2,0,8,0,9,1,0,0,32,0,0,2,0,0,70,6,123,0,0,198,1,0,1,0,93,2,14,77,542,Pass
6,2,0,8,2,1,0,0,1,11,0,1,1,0,0,5,0,48,0,0,58,1,0,0,0,25,1,12,35,164,Withdrawn
6,2,0,7,2,2,1,0,1,13,0,0,2,0,0,0,1,50,0,0,211,0,0,0,0,75,1,10,32,364,Pass
6,2,0,12,0,3,0,0,0,11,0,1,1,0,0,88,10,129,0,0,558,0,0,0,0,90,2,26,99,916,Distinction
6,2,0,11,2,7,0,0,1,10,0,1,1,0,0,26,1,198,0,0,920,1,0,0,1,224,1,12,84,1397,Distinction
6,2,0,0,1,9,1,0,0,21,0,0,2,1,0,23,1,81,0,0,84,0,0,1,0,89,1,23,54,327,Withdrawn
6,2,1,0,0,1,0,1,0,68,0,2,0,1,0,143,6,271,0,0,490,0,0,0,0,159,1,34,124,1175,Distinction
6,2,1,5,0,1,1,1,0,25,0,1,1,0,0,379,0,330,1,0,346,0,0,0,0,90,1,51,114,1225,Pass
6,2,0,12,2,5,1,0,1,4,0,0,2,0,0,0,0,15,0,1,22,0,0,0,0,16,1,2,19,64,Fail
6,2,0,0,0,9,1,1,0,56,0,0,2,1,0,2,1,68,0,0,170,0,0,1,0,100,1,45,68,447,Pass
6,2,1,12,2,0,0,1,1,8,0,2,0,0,1,0,0,25,0,0,3,0,0,0,0,2,0,10,19,52,Fail
6,2,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,30,0,0,37,0,0,0,0,93,1,3,21,169,Pass
6,2,0,5,2,0,0,0,1,2,0,1,1,0,1,3,0,3,1,0,1,0,0,0,0,0,1,1,12,16,Withdrawn
6,2,0,3,2,3,0,0,1,11,0,1,1,0,0,53,40,169,0,0,454,0,0,0,0,143,1,15,101,889,Pass
6,2,0,3,2,2,0,0,1,16,0,1,1,0,0,596,2,192,0,0,149,0,0,0,0,76,1,3,96,1038,Pass
6,2,0,3,2,0,0,0,1,1,0,1,1,0,1,0,1,18,0,0,34,0,0,0,0,0,1,10,23,69,Fail
6,2,1,8,2,2,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,7,7,Withdrawn
6,2,0,12,2,1,0,0,1,5,0,1,1,0,0,48,0,46,0,0,105,0,0,0,0,59,1,1,36,268,Withdrawn
6,2,0,11,2,6,1,0,1,24,0,0,2,0,0,38,4,46,0,0,72,0,0,0,1,118,1,4,37,311,Pass
6,2,1,3,2,0,1,0,1,11,0,1,1,0,1,0,1,40,0,0,9,0,0,0,0,0,1,31,22,97,Fail
6,2,0,1,2,2,0,0,1,12,0,1,1,0,1,0,1,7,0,0,3,0,0,0,0,0,1,4,12,32,Withdrawn
6,2,0,7,2,3,0,0,1,5,0,1,1,0,0,121,0,115,0,0,291,0,0,0,0,85,1,1,83,622,Pass
6,2,0,12,0,4,0,0,0,7,0,1,1,0,0,2,0,82,1,0,438,0,0,0,0,93,2,14,66,641,Pass
6,2,1,12,2,3,1,0,1,65,0,1,1,0,0,69,1,203,0,0,919,0,0,0,0,142,1,11,105,1414,Pass
6,2,1,9,2,4,0,0,1,10,0,2,0,0,0,7,1,82,1,0,63,0,1,0,0,124,1,2,49,295,Pass
6,2,0,1,2,4,1,0,1,26,0,0,2,0,1,63,0,95,1,0,155,0,0,0,0,101,1,26,64,472,Distinction
6,2,0,0,2,2,1,0,1,13,0,0,2,1,0,46,2,155,0,0,461,0,0,0,0,153,1,5,66,840,Pass
6,2,0,12,2,5,0,0,1,2,0,1,1,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,11,13,Withdrawn
6,2,0,0,1,4,0,0,0,20,0,1,1,1,0,91,1,102,1,0,995,0,0,0,0,112,1,10,84,1336,Distinction
6,2,0,7,2,5,1,0,1,1,0,0,2,0,0,0,0,3,0,1,1,0,0,0,0,0,1,3,10,13,Fail
6,2,0,3,0,2,1,0,0,52,0,0,2,0,0,221,2,149,0,0,267,0,0,0,0,96,2,19,93,810,Pass
6,2,0,11,0,0,1,0,0,4,0,0,2,0,1,4,0,55,0,0,215,0,0,0,1,101,2,7,47,392,Distinction
6,2,0,3,2,1,0,0,1,5,0,1,1,0,0,41,1,79,0,0,318,0,0,0,0,118,1,6,55,572,Fail
6,2,0,0,2,1,0,0,1,4,0,1,1,1,0,4,0,13,0,0,32,0,0,0,0,4,1,3,22,65,Fail
6,2,0,12,2,1,0,0,1,3,0,1,1,0,0,1,0,16,0,0,22,0,0,0,0,28,1,3,20,77,Pass
6,2,1,7,2,7,0,0,1,13,0,2,0,0,0,10,0,17,0,0,6,1,0,0,0,0,1,9,21,60,Fail
6,2,1,4,0,7,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,7,7,Withdrawn
6,2,0,1,0,7,0,0,0,9,0,1,1,0,1,13,0,16,0,0,76,1,0,0,0,34,2,4,28,158,Fail
6,2,0,9,2,9,1,0,1,85,0,0,2,0,0,29,13,241,0,0,302,0,1,1,0,127,1,43,105,846,Pass
6,2,1,0,2,6,1,1,1,4,0,1,1,1,0,26,58,164,0,0,327,0,0,0,0,95,0,9,70,687,Pass
6,2,0,4,0,7,0,0,0,6,0,1,1,0,0,29,0,56,0,0,182,1,0,0,0,71,2,12,46,361,Pass
6,2,0,7,2,1,1,1,1,28,0,0,2,0,0,224,0,121,0,0,232,0,0,0,0,110,0,11,76,729,Pass
6,2,0,4,3,1,0,0,0,35,0,1,1,0,0,1,0,76,0,0,46,0,0,0,0,94,1,27,57,282,Pass
6,2,1,3,2,6,0,0,1,31,0,2,0,0,0,87,2,278,0,0,848,0,0,0,0,138,1,24,104,1412,Pass
6,2,1,4,2,2,1,0,1,17,0,1,1,0,0,21,4,139,0,0,534,0,0,0,0,185,1,31,86,935,Distinction
6,2,0,7,2,0,0,0,1,1,0,1,1,0,1,0,1,23,0,0,46,0,0,0,0,17,1,2,30,95,Withdrawn
6,2,0,3,2,3,0,0,1,44,0,1,1,0,0,20,2,158,0,0,353,0,0,0,0,116,1,48,81,745,Pass
6,2,1,9,0,8,1,0,0,12,0,1,1,0,0,39,7,81,0,0,219,0,2,0,0,93,2,10,65,467,Withdrawn
6,2,0,5,2,2,1,0,1,16,0,0,2,0,0,52,7,96,1,0,192,0,0,0,0,38,1,38,67,444,Fail
6,2,0,8,2,6,0,0,1,18,0,1,1,0,0,45,0,66,0,0,190,1,0,0,0,57,1,14,45,395,Pass
6,2,0,11,2,3,1,0,1,5,0,0,2,0,0,731,0,260,0,0,221,0,0,0,1,111,1,6,105,1339,Pass
6,2,0,3,0,5,0,1,0,9,0,1,1,0,0,0,1,23,0,1,14,0,0,0,0,81,1,1,19,133,Pass
6,2,0,0,2,5,0,0,1,15,0,1,1,1,0,47,0,54,0,1,108,0,0,0,0,89,1,9,52,328,Pass
6,2,0,1,0,8,0,1,0,17,0,1,1,0,1,93,0,117,0,0,57,0,1,0,0,83,1,30,65,402,Fail
6,2,0,3,0,2,1,1,0,15,0,0,2,0,0,0,2,39,0,0,120,0,0,0,0,22,1,4,25,205,Fail
6,2,1,3,0,1,1,0,0,9,0,1,1,0,0,427,4,327,0,0,239,0,0,0,0,159,2,15,82,1184,Pass
6,2,1,1,2,7,1,0,1,24,0,1,1,0,1,48,2,148,0,0,349,1,0,0,0,119,1,33,81,729,Pass
6,2,1,3,0,2,0,0,0,2,0,2,0,0,0,0,2,10,0,0,9,0,0,0,0,0,2,2,19,29,Fail
6,2,0,7,2,6,1,0,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,8,8,Fail
6,2,0,12,0,1,0,0,0,3,0,1,1,0,0,1,0,7,0,0,11,0,0,0,0,1,2,5,15,32,Fail
6,2,0,9,1,5,1,0,0,18,0,0,2,0,0,217,0,125,0,1,366,0,1,0,0,88,1,14,74,833,Distinction
6,2,0,11,0,3,1,0,0,24,0,0,2,0,0,20,0,135,0,0,535,0,0,0,1,331,2,82,56,1132,Pass
6,2,1,7,2,9,0,0,1,15,0,2,0,0,0,0,5,116,0,0,262,0,0,1,0,90,1,12,71,505,Distinction
6,2,1,0,2,9,1,0,1,32,0,1,1,1,0,4,6,111,0,0,273,0,0,1,0,115,1,8,66,555,Distinction
6,2,0,11,0,3,0,0,0,24,0,1,1,0,0,0,1,40,0,0,87,0,0,0,1,20,2,11,40,188,Fail
6,2,0,8,0,8,0,0,0,11,0,1,1,0,0,6,2,42,0,0,121,1,1,0,0,62,2,4,47,254,Pass
6,2,0,3,2,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,3,0,0,0,0,0,1,1,9,11,Fail
6,2,0,6,0,7,0,0,0,12,0,1,1,0,0,0,0,55,0,1,55,1,0,0,0,109,2,1,37,238,Fail
6,2,0,7,1,9,0,0,0,10,0,1,1,0,0,47,0,100,0,0,294,0,0,1,0,72,1,48,81,575,Pass
6,2,0,1,2,0,0,0,1,4,0,1,1,0,2,45,4,60,0,0,118,0,0,0,0,81,1,16,50,334,Distinction
6,2,0,12,2,7,0,0,1,15,0,1,1,0,0,0,1,132,0,0,232,1,0,0,0,133,1,23,54,541,Pass
6,2,0,1,0,8,1,0,0,30,0,0,2,0,1,335,1,201,0,0,369,0,1,0,0,61,2,14,76,1017,Pass
6,2,0,5,2,1,0,0,1,45,0,1,1,0,0,452,0,237,1,0,221,0,0,0,0,150,1,102,123,1212,Pass
6,2,0,5,2,6,1,0,1,29,0,0,2,0,0,0,1,98,1,0,275,0,0,0,0,131,1,24,61,563,Pass
6,2,0,5,2,6,1,0,1,36,0,0,2,0,0,0,0,87,1,0,175,0,0,0,0,82,1,20,62,405,Pass
6,2,1,1,0,8,0,1,0,10,0,2,0,0,1,3,0,43,0,0,47,0,1,0,0,95,1,11,34,214,Pass
6,2,0,3,0,4,1,0,0,37,0,0,2,0,0,1190,6,413,1,0,758,0,0,0,0,116,2,61,135,2586,Pass
6,2,0,8,2,5,0,0,1,14,0,1,1,0,0,104,1,87,0,1,139,1,0,0,0,69,1,14,64,434,Pass
6,2,0,11,2,1,1,0,1,33,0,0,2,0,0,3,0,82,0,0,219,0,0,0,1,166,1,27,51,535,Pass
6,2,1,11,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,7,7,Fail
6,2,0,12,0,4,0,0,0,12,0,1,1,0,0,362,0,156,1,0,189,0,0,0,0,105,2,3,77,832,Pass
6,2,0,0,0,9,1,0,0,5,0,0,2,1,0,99,0,141,0,0,260,0,0,1,0,101,2,31,71,643,Distinction
6,2,0,4,2,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,7,7,Fail
6,2,0,7,2,6,1,0,1,11,0,0,2,0,0,98,1,240,0,0,175,0,0,0,0,151,1,84,110,764,Distinction
6,2,1,7,2,7,1,0,1,16,0,1,1,0,0,38,4,125,0,0,477,1,0,0,0,167,1,43,52,875,Pass
6,2,1,12,0,1,1,0,0,11,0,1,1,0,0,1,0,16,0,0,8,0,0,0,0,2,2,1,16,43,Pass
6,2,0,12,0,3,0,0,0,13,0,1,1,0,0,227,1,104,0,0,231,0,0,0,0,79,2,12,58,671,Distinction
6,2,1,3,0,1,0,0,0,2,0,2,0,0,0,1,1,28,0,0,25,0,0,0,0,22,2,10,24,93,Fail
6,2,0,0,1,8,1,0,0,14,0,0,2,1,0,94,4,189,0,0,694,0,1,0,0,170,1,17,86,1187,Distinction
6,2,1,1,2,2,1,0,1,38,0,1,1,0,1,696,2,447,0,0,948,0,0,0,0,230,1,88,121,2454,Distinction
6,2,0,11,0,0,0,0,0,33,0,1,1,0,1,336,3,170,0,0,236,0,0,0,1,100,2,16,77,900,Distinction
6,2,0,11,2,3,0,0,1,19,0,1,1,0,0,12,0,43,0,0,240,0,0,0,1,16,1,7,35,342,Fail
6,2,0,0,2,1,1,0,1,6,0,0,2,1,0,1,0,5,0,0,5,0,0,0,0,0,1,4,14,26,Fail
6,2,0,4,2,6,0,0,1,6,0,1,1,0,0,70,0,137,0,0,147,0,0,0,0,133,1,45,67,542,Pass
6,2,0,5,2,1,1,1,1,6,0,0,2,0,0,1,0,34,1,0,46,0,0,0,0,87,0,3,40,181,Pass
6,2,0,7,2,6,0,0,1,25,0,1,1,0,0,711,13,199,0,0,187,0,0,0,0,102,1,24,105,1265,Distinction
6,2,1,12,0,7,0,0,0,6,0,2,0,0,0,0,0,20,0,0,12,1,0,0,0,1,2,9,22,53,Fail
6,2,1,3,2,8,0,1,1,53,0,2,0,0,0,35,2,65,0,0,229,0,1,0,0,3,0,16,62,407,Fail
6,2,1,0,1,6,0,0,0,2,0,2,0,1,0,0,0,4,0,0,20,0,0,0,0,0,1,3,12,33,Fail
6,2,0,4,2,7,1,0,1,1,0,0,2,0,0,0,1,10,0,0,12,1,0,0,0,1,1,3,16,33,Withdrawn
6,2,0,3,2,7,1,0,1,15,0,0,2,0,0,1077,21,358,0,0,289,1,0,0,0,88,1,7,111,1860,Pass
6,2,0,7,2,3,1,0,1,21,0,0,2,0,0,115,5,109,0,0,572,0,0,0,0,73,1,8,63,907,Distinction
6,2,0,3,2,0,0,0,1,28,0,1,1,0,1,0,1,38,0,0,61,0,0,0,0,90,1,19,36,242,Fail
6,2,0,1,2,1,1,1,1,25,0,0,2,0,1,12,2,82,0,0,92,0,0,0,0,96,0,48,44,361,Fail
6,2,0,8,0,9,0,0,0,5,0,1,1,0,0,51,1,40,0,0,65,1,0,0,1,76,2,4,40,248,Distinction
6,2,0,9,2,7,0,0,1,6,0,1,1,0,0,0,0,15,0,0,0,1,1,0,0,0,1,4,19,31,Fail
6,2,0,3,0,6,0,0,0,20,0,1,1,0,0,2,1,91,0,0,145,0,0,0,0,115,2,23,55,401,Fail
6,2,0,8,2,3,0,0,1,31,0,1,1,0,0,19,3,90,0,0,133,1,0,0,0,73,1,52,59,406,Pass
6,2,1,5,2,1,0,0,1,5,0,2,0,0,0,105,0,38,1,0,179,0,0,0,0,77,1,3,36,412,Distinction
6,2,0,1,2,4,0,0,1,16,0,1,1,0,1,95,0,88,1,0,221,0,0,0,0,102,1,25,76,553,Pass
6,2,0,9,0,6,0,0,0,5,0,1,1,0,0,3,1,37,0,0,96,0,1,0,0,90,2,6,35,243,Pass
6,2,0,8,0,8,0,0,0,50,0,1,1,0,0,0,6,55,0,0,256,1,1,0,0,60,2,13,54,446,Pass
6,2,0,3,0,1,0,0,0,7,0,1,1,0,0,1,1,15,0,0,16,0,0,0,0,0,2,4,11,48,Fail
6,2,0,12,2,0,0,0,1,15,0,1,1,0,1,41,2,164,0,0,530,0,0,0,0,101,1,11,79,869,Pass
6,2,0,0,0,8,1,0,0,31,0,0,2,1,0,7,0,125,0,0,376,0,1,0,0,81,2,12,75,638,Pass
6,2,1,3,2,1,1,0,1,6,0,1,1,0,0,25,2,66,0,0,115,0,0,0,0,126,1,2,47,346,Pass
6,2,0,9,2,9,0,0,1,22,0,1,1,0,0,6,0,39,0,0,130,0,1,1,0,102,1,6,43,311,Distinction
6,2,0,7,0,9,0,0,0,12,0,1,1,0,0,2,0,2,0,0,2,0,0,1,0,0,2,1,11,24,Withdrawn
6,2,0,11,2,0,0,0,1,4,0,1,1,0,1,0,0,23,0,0,25,0,0,0,1,1,1,34,26,93,Fail
6,2,0,1,2,9,0,0,1,30,0,1,1,0,1,0,0,65,0,0,29,0,0,1,0,87,1,22,55,239,Fail
6,2,0,0,2,2,1,1,1,10,0,0,2,1,0,6,1,36,0,0,10,0,0,0,0,1,0,33,17,101,Fail
6,2,0,8,2,3,1,0,1,3,0,0,2,0,0,1,0,9,0,0,0,1,0,0,0,0,1,4,11,22,Fail
6,2,0,7,2,5,1,0,1,5,0,0,2,0,0,0,0,10,0,1,68,0,0,0,0,1,1,3,18,92,Fail
6,2,0,1,0,1,1,0,0,20,0,0,2,0,1,347,4,165,0,0,264,0,0,0,0,115,2,35,102,955,Pass
6,2,0,11,0,4,1,0,0,35,0,0,2,0,0,156,7,401,1,0,767,0,0,0,1,242,2,143,129,1757,Pass
6,2,0,5,0,0,0,0,0,17,0,1,1,0,1,0,3,25,1,0,85,0,0,0,0,8,2,5,27,149,Pass
6,2,1,5,0,7,0,0,0,41,0,2,0,0,0,0,0,27,1,0,10,1,0,0,0,97,2,9,25,190,Distinction
6,2,0,3,0,1,1,0,0,43,0,0,2,0,0,27,4,154,0,0,420,0,0,0,0,191,2,39,93,882,Pass
6,2,0,11,2,2,0,0,1,12,0,1,1,0,0,14,1,24,0,0,16,0,0,0,1,105,1,4,25,181,Pass
6,2,1,8,2,0,0,0,1,6,0,2,0,0,1,1,0,12,0,0,6,1,0,0,0,0,1,8,22,39,Fail
6,2,0,3,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,7,7,Withdrawn
6,2,0,0,2,7,1,0,1,27,0,0,2,1,0,884,4,272,0,0,194,1,0,0,0,140,1,10,103,1537,Pass
6,2,0,9,2,5,1,0,1,6,0,0,2,0,0,0,0,69,0,1,134,0,1,0,0,70,1,14,45,299,Pass
6,2,1,0,1,5,1,0,0,40,0,1,1,1,0,65,4,122,0,1,233,0,0,0,0,112,1,52,101,633,Distinction
6,2,0,1,2,3,1,0,1,27,0,0,2,0,1,436,0,195,0,0,103,0,0,0,0,110,1,56,115,932,Pass
6,2,0,0,2,0,1,0,1,9,0,0,2,1,1,305,0,249,0,0,118,0,0,0,0,81,1,7,96,775,Distinction
6,2,0,7,0,3,1,1,0,1,0,0,2,0,0,0,0,3,0,0,4,0,0,0,0,1,1,1,11,13,Withdrawn
6,2,0,11,2,4,1,1,1,10,0,0,2,0,0,56,0,135,1,0,306,0,0,0,1,90,0,23,66,625,Pass
6,2,0,5,2,0,0,0,1,5,0,1,1,0,1,0,0,44,1,0,83,0,0,0,0,60,1,5,32,203,Distinction
6,2,0,5,0,2,1,0,0,29,0,0,2,0,0,110,14,258,1,0,266,0,0,0,0,137,2,6,107,825,Distinction
6,2,0,0,0,9,1,0,0,18,0,0,2,1,0,0,2,96,0,0,183,0,0,1,0,169,2,24,58,498,Pass
6,2,0,12,0,5,1,0,0,16,0,0,2,0,0,0,0,56,0,1,122,0,0,0,0,136,2,8,30,343,Pass
6,2,0,3,0,2,0,0,0,2,0,1,1,0,0,16,2,7,0,0,1,0,0,0,0,0,2,4,15,36,Fail
6,2,0,5,2,3,1,0,1,8,0,0,2,0,0,84,7,80,1,0,192,0,0,0,0,134,1,0,69,510,Pass
6,2,0,3,0,3,0,1,0,52,0,1,1,0,0,0,1,74,0,0,12,0,0,0,0,81,1,44,33,267,Distinction
6,2,0,1,2,2,1,0,1,2,0,0,2,0,1,0,1,4,0,0,16,0,0,0,0,0,1,2,14,30,Withdrawn
6,2,0,12,0,7,1,0,0,22,0,0,2,0,0,16,0,80,0,0,143,1,0,0,0,104,2,4,51,374,Pass
6,2,0,12,1,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,7,7,Fail
6,2,0,7,1,5,1,0,0,71,0,0,2,0,0,253,2,190,0,1,379,0,0,0,0,106,1,27,98,1032,Distinction
6,2,1,1,2,5,0,1,1,38,0,2,0,0,1,0,0,30,0,1,170,0,0,0,0,50,0,12,59,305,Pass
6,2,0,5,0,6,1,0,0,1,0,0,2,0,0,2,0,20,1,0,3,0,0,0,0,0,2,4,18,35,Withdrawn
6,2,1,5,0,0,1,1,0,15,0,1,1,0,1,0,1,86,1,0,156,0,0,0,0,76,1,15,41,354,Pass
6,2,1,12,0,1,0,0,0,86,0,2,0,0,0,46,3,71,0,0,62,0,0,0,0,51,2,24,48,347,Pass
6,2,0,9,2,2,1,1,1,1,0,0,2,0,0,0,1,7,0,0,6,0,1,0,0,1,0,4,11,24,Withdrawn
6,2,0,11,0,7,1,0,0,24,0,0,2,0,0,477,9,221,0,0,425,1,0,0,1,84,2,17,106,1263,Pass
6,2,0,1,1,2,1,0,0,19,0,0,2,0,1,139,4,158,0,0,165,0,0,0,0,92,1,51,86,632,Pass
6,2,0,5,0,0,0,1,0,1,0,1,1,0,1,0,0,9,1,0,2,0,0,0,0,1,1,7,12,25,Fail
6,2,0,3,0,1,1,0,0,19,0,0,2,0,0,27,1,138,0,0,143,0,0,0,0,125,2,35,73,492,Pass
6,2,0,12,0,2,0,0,0,2,0,1,1,0,0,14,1,5,0,0,7,0,0,0,0,1,2,3,15,37,Withdrawn
6,2,0,8,2,5,0,0,1,5,0,1,1,0,0,0,0,20,0,1,7,1,0,0,0,0,1,1,18,39,Fail
6,2,0,1,2,4,0,0,1,15,0,1,1,0,1,29,0,61,1,0,95,0,0,0,0,22,1,13,42,241,Withdrawn
6,2,0,12,2,3,0,0,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,8,10,Fail
6,2,0,5,0,6,1,0,0,58,0,0,2,0,0,132,6,129,1,0,284,0,0,0,0,184,2,25,87,823,Distinction
6,2,0,7,0,1,0,0,0,14,0,1,1,0,0,1,0,21,0,0,263,0,0,0,0,99,2,4,25,406,Fail
6,2,0,5,2,1,1,1,1,69,0,0,2,0,0,38,0,132,1,0,236,0,0,0,0,71,0,52,74,602,Distinction
6,2,1,12,2,7,0,0,1,8,0,2,0,0,0,20,1,78,0,0,94,1,0,0,0,102,1,54,54,362,Pass
6,2,0,12,2,8,1,0,1,24,0,0,2,0,0,69,1,128,0,0,382,0,1,0,0,203,1,7,59,819,Distinction
6,2,0,4,0,4,1,0,0,68,0,0,2,0,0,8,1,205,1,0,262,0,0,0,0,133,2,59,101,741,Pass
6,2,0,1,0,0,0,0,0,19,0,1,1,0,2,49,1,86,0,0,244,0,0,0,0,123,2,7,55,535,Distinction
6,3,1,1,2,2,1,1,1,12,0,1,1,0,1,60,3,60,0,0,51,0,0,0,0,24,0,9,47,223,Fail
6,3,0,6,2,2,1,0,1,12,0,0,2,0,0,16,1,38,0,1,133,0,0,0,0,82,1,5,32,292,Pass
6,3,0,3,0,3,1,0,0,61,0,0,2,0,0,20,2,151,0,0,370,0,0,0,0,120,2,28,59,756,Pass
6,3,0,2,2,3,0,0,1,32,0,1,1,0,0,34,0,61,0,0,180,0,0,0,0,69,1,8,56,388,Pass
6,3,0,11,0,1,0,0,0,6,0,1,1,0,0,13,0,17,0,0,14,0,0,0,1,0,2,2,19,57,Withdrawn
6,3,1,5,0,2,0,0,0,3,0,2,0,0,0,0,1,18,1,0,26,0,0,0,0,44,2,1,22,98,Distinction
6,3,0,0,2,8,0,1,1,16,0,1,1,1,0,0,0,16,0,0,15,0,1,0,0,53,0,1,26,106,Pass
6,3,1,8,0,2,1,0,0,4,0,1,1,0,0,0,1,49,0,0,142,1,0,0,0,96,2,1,30,298,Pass
6,3,0,9,2,6,1,1,1,13,0,0,2,0,0,0,0,31,0,0,226,0,1,0,0,68,0,53,50,395,Pass
6,3,1,9,2,4,0,1,1,9,0,2,0,0,0,0,0,54,1,0,197,0,1,0,0,106,0,16,64,387,Pass
6,3,0,8,2,5,2,0,1,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,1,1,8,9,Fail
6,3,0,0,0,2,1,0,0,43,0,0,2,1,0,449,63,379,0,0,406,0,0,0,0,241,2,35,122,1621,Pass
6,3,0,6,1,8,1,0,0,23,0,0,2,0,0,129,18,207,0,1,490,0,1,0,0,126,1,16,112,1014,Distinction
6,3,1,9,0,1,0,0,0,2,0,2,0,0,0,1,0,27,0,0,2,0,1,0,0,124,2,14,33,175,Pass
6,3,0,3,2,4,1,0,1,3,0,0,2,0,0,1,15,26,1,0,49,0,0,0,0,2,1,8,26,109,Fail
6,3,0,3,2,5,1,0,1,108,0,0,2,0,0,543,9,498,0,1,637,0,0,0,0,306,1,116,138,2222,Distinction
